matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
match-9d3a5538-736,rudeljaeger,standard,0,6,5,13,21,39,5,34,false,false,false
match-9d3a5538-736,solidaritaet_ueberleben,standard,1,7,3,8,10,21,3,18,true,false,false
match-1687a5f6-737,solidaritaet_ueberleben,standard,1,7,5,12,8,25,5,20,true,false,false
match-23ece47b-739,solidaritaet_ueberleben,standard,1,6,4,3,2,9,4,5,false,false,false
match-23ece47b-739,rudeljaeger,standard,0,8,5,16,20,41,5,36,true,false,false
match-fbbd28eb-741,rudeljaeger,standard,0,8,3,13,14,30,3,27,false,false,false
match-fbbd28eb-741,solidaritaet_ueberleben,standard,1,9,2,6,8,16,2,14,true,false,false
match-8fd516b3-742,solidaritaet_ueberleben,standard,1,6,3,12,8,23,3,20,true,false,false
match-67a55b24-744,solidaritaet_ueberleben,standard,1,6,4,2,0,6,4,2,false,false,false
match-67a55b24-744,rudeljaeger,standard,0,7,5,20,23,48,5,43,true,false,false
match-e0f2abe1-745,rudeljaeger,standard,0,6,0,0,0,0,0,0,true,false,false
match-750a99a9-746,rudeljaeger,standard,0,6,2,2,3,7,2,5,true,false,false
match-ee57ea66-747,solidaritaet_ueberleben,standard,1,10,1,4,4,9,1,8,false,false,false
match-ee57ea66-747,rudeljaeger,standard,0,13,5,3,3,11,5,6,true,false,false
match-232ec66b-748,rudeljaeger,standard,0,6,1,2,2,5,1,4,true,false,false
match-232ec66b-748,solidaritaet_ueberleben,standard,1,7,4,13,14,31,4,27,false,false,false
match-309404f0-750,solidaritaet_ueberleben,standard,1,8,5,3,2,10,5,5,true,false,false
match-a9e175ad-751,rudeljaeger,standard,0,6,2,8,8,18,2,16,false,false,false
match-a9e175ad-751,solidaritaet_ueberleben,standard,1,12,5,10,12,27,5,22,true,false,false
match-08644961-752,solidaritaet_ueberleben,standard,1,7,3,7,4,14,3,11,false,false,false
