matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
match-f5b5edf6-121,rudeljaeger,standard,1,1,0,5,4,9,5,14,1,5,1,10,0,0
match-6f035eb4-122,forschung_muskelkraft,standard,0,0,1,9,-2,17,8,30,7,6,8,9,0,0
match-6f035eb4-122,rudeljaeger,standard,1,1,0,9,1,14,12,33,7,11,5,12,0,0
match-e850af71-123,forschung_muskelkraft,standard,0,1,1,11,3,19,11,47,14,10,10,10,0,0
match-e850af71-123,rudeljaeger,standard,1,0,0,11,0,16,14,42,16,14,5,7,0,1
match-97331a43-124,forschung_muskelkraft,standard,0,0,1,5,-2,12,5,14,1,4,4,6,0,0
match-97331a43-124,rudeljaeger,standard,1,1,0,5,4,9,5,15,0,5,0,12,0,0
match-10806b01-125,forschung_muskelkraft,standard,0,0,1,11,-3,19,12,41,14,10,14,7,0,0
match-10806b01-125,rudeljaeger,standard,1,1,0,11,3,16,15,45,12,15,7,13,0,1
match-89cddbbe-126,forschung_muskelkraft,standard,0,1,1,10,1,19,9,31,14,7,8,12,0,0
match-89cddbbe-126,rudeljaeger,standard,1,0,0,10,-2,14,13,33,14,11,2,9,0,0
match-031b2c7c-127,forschung_muskelkraft,standard,0,1,1,14,1,23,12,48,43,10,12,10,0,0
match-031b2c7c-127,rudeljaeger,standard,1,0,0,14,0,18,17,46,47,15,5,9,0,2
match-76778cb9-128,forschung_muskelkraft,standard,0,0,1,5,-1,13,5,14,1,4,4,6,0,0
match-76778cb9-128,rudeljaeger,standard,1,1,0,5,4,11,5,13,2,5,0,11,0,0
match-efc4fd76-129,forschung_muskelkraft,standard,0,0,1,5,-3,12,5,14,1,4,3,9,0,0
match-efc4fd76-129,rudeljaeger,standard,1,1,0,5,1,11,5,14,1,5,0,13,0,0
match-69124e34-130,forschung_muskelkraft,standard,0,1,1,10,1,20,10,35,15,8,10,10,0,0
match-69124e34-130,rudeljaeger,standard,1,0,0,10,0,14,13,35,12,11,3,9,0,0
match-e25fbef1-131,forschung_muskelkraft,standard,0,1,1,12,3,23,15,56,10,13,14,12,0,0
