matchId,deckId,botType,side,winner,startingPlayer,roundsPlayed,baseHealth,cardsDrawn,cardsPlayed,energySpent,energyUnused,creaturesSummoned,creaturesDestroyed,baseDamage,healing,laneMoves
pc-5b43ee4b-99,forschung_muskelkraft__ohne_pc,control,0,1,0,8,3,15,7,30,4,7,7,12,0,0
pc-5b43ee4b-99,rudeljaeger__ohne_pc,control,1,0,1,8,-2,12,11,29,2,9,2,7,0,0
pc-e9c0af66-100,forschung_muskelkraft__mit_pc,control,0,0,1,6,-1,13,6,19,1,5,3,9,0,0
pc-e9c0af66-100,rudeljaeger__mit_pc,control,1,1,0,6,1,12,9,19,0,8,1,11,0,0
pc-70735ea9-101,forschung_muskelkraft__mit_pc,control,0,1,1,10,8,19,11,39,12,9,13,14,0,0
pc-70735ea9-101,rudeljaeger__mit_pc,control,1,0,0,10,-4,16,14,39,8,13,5,2,0,0
pc-f725edeb-102,forschung_muskelkraft__mit_pc,control,0,1,1,12,1,22,12,49,22,10,12,10,0,0
pc-f725edeb-102,rudeljaeger__mit_pc,control,1,0,0,12,0,16,16,46,21,14,6,9,0,2
pc-7dd89d2e-103,forschung_muskelkraft__mit_pc,control,0,1,1,7,2,18,8,25,2,6,6,10,0,0
pc-7dd89d2e-103,rudeljaeger__mit_pc,control,1,0,0,7,0,12,10,22,4,10,1,8,0,0
pc-048b2c71-104,forschung_muskelkraft__mit_pc,control,0,0,1,6,-1,15,6,19,2,5,5,9,0,0
pc-048b2c71-104,rudeljaeger__mit_pc,control,1,1,0,6,1,10,7,18,2,6,2,11,0,1
pc-8b3ddbb3-105,forschung_muskelkraft__mit_pc,control,0,0,1,5,0,13,5,13,1,4,1,0,0,0
pc-8b3ddbb3-105,rudeljaeger__mit_pc,control,1,1,0,5,10,9,4,13,1,4,1,10,0,0
pc-11f06af6-106,forschung_muskelkraft__mit_pc,control,0,1,1,7,1,16,6,23,4,5,8,13,0,0
pc-11f06af6-106,rudeljaeger__mit_pc,control,1,0,0,7,-3,11,10,22,2,9,2,9,0,0
pc-98a31a38-107,forschung_muskelkraft__mit_pc,control,0,1,1,13,4,23,14,57,21,12,13,12,0,0
pc-98a31a38-107,rudeljaeger__mit_pc,control,1,0,0,13,-2,19,17,46,37,15,9,6,0,0
pc-1f55a97b-108,forschung_muskelkraft__mit_pc,control,0,0,1,5,-2,12,4,12,3,3,3,7,0,0
pc-1f55a97b-108,rudeljaeger__mit_pc,control,1,1,0,5,3,8,7,13,0,6,1,12,0,0
pc-a60858bd-109,forschung_muskelkraft__mit_pc,control,0,0,1,9,0,18,9,37,5,8,9,6,0,0
pc-a60858bd-109,rudeljaeger__mit_pc,control,1,1,0,9,4,12,12,33,7,11,4,10,0,0
pc-2cbae800-110,forschung_muskelkraft__mit_pc,control,0,1,1,8,4,14,8,26,3,6,8,11,0,0
pc-2cbae800-110,rudeljaeger__mit_pc,control,1,0,0,8,-1,13,11,32,3,10,2,6,0,1
pc-b36d9742-111,forschung_muskelkraft__mit_pc,control,0,1,1,6,1,13,6,19,1,5,3,13,0,0
pc-b36d9742-111,rudeljaeger__mit_pc,control,1,0,0,6,-3,11,9,16,1,7,2,9,0,0
pc-3a202685-112,forschung_muskelkraft__mit_pc,control,0,1,1,9,1,18,10,36,4,8,9,10,0,0
pc-3a202685-112,rudeljaeger__mit_pc,control,1,0,0,9,0,14,12,35,3,11,3,9,0,0
pc-c0d2d5c7-113,forschung_muskelkraft__mit_pc,control,0,1,1,10,6,19,11,46,4,10,12,12,0,0
pc-c0d2d5c7-113,rudeljaeger__mit_pc,control,1,0,0,10,-2,15,13,39,9,13,5,4,0,0
pc-4785650a-114,forschung_muskelkraft__mit_pc,control,0,1,1,9,4,20,10,37,5,8,8,11,0,0
pc-4785650a-114,rudeljaeger__mit_pc,control,1,0,0,9,-1,13,12,35,5,10,3,6,0,0
pc-ce38144c-115,forschung_muskelkraft__mit_pc,control,0,1,1,6,2,14,6,20,1,5,5,10,0,0
pc-ce38144c-115,rudeljaeger__mit_pc,control,1,0,0,6,0,10,7,19,1,7,2,8,0,0
