matchId,deckId,botType,side,round,targetsAffected,attackRemoved,healthRemoved,boardValueBefore,boardValueAfter,boardValueRemoved,won,winWithinOneRound,winWithinTwoRounds
pc-d4bcd163-399,rudeljaeger__mit_pc,control,1,6,3,11,14,28,6,22,false,false,false
pc-5482611a-501,forschung_muskelkraft__mit_pc,control,0,8,4,11,15,30,7,23,true,true,true
pc-cdcfd1d7-502,forschung_muskelkraft__mit_pc,control,0,6,3,12,14,29,6,23,true,false,false
pc-cdcfd1d7-502,solidaritaet_ueberleben__mit_pc,control,1,8,5,21,24,50,10,40,false,false,false
pc-471d2295-503,forschung_muskelkraft__mit_pc,control,0,9,3,5,7,15,5,10,false,false,false
pc-471d2295-503,solidaritaet_ueberleben__mit_pc,control,1,10,4,12,19,35,8,27,true,false,false
pc-c06a9352-504,forschung_muskelkraft__mit_pc,control,0,9,4,10,10,24,8,16,false,false,false
pc-c06a9352-504,solidaritaet_ueberleben__mit_pc,control,1,9,4,18,27,49,8,41,true,false,false
pc-39b7e410-505,solidaritaet_ueberleben__mit_pc,control,1,8,2,12,11,25,4,21,true,true,true
pc-b30554cd-506,forschung_muskelkraft__mit_pc,control,0,8,5,21,24,50,10,40,true,false,true
pc-2c52a58b-507,solidaritaet_ueberleben__mit_pc,control,1,6,2,6,10,18,4,14,true,false,true
pc-10ca0a71-508,solidaritaet_ueberleben__mit_pc,control,1,6,4,15,17,36,8,28,true,false,false
pc-10ca0a71-508,forschung_muskelkraft__mit_pc,control,0,6,3,4,6,13,4,9,false,false,false
pc-8a177b2e-509,forschung_muskelkraft__mit_pc,control,0,7,2,7,6,15,4,11,true,false,false
pc-8a177b2e-509,solidaritaet_ueberleben__mit_pc,control,1,7,3,12,16,31,6,25,false,false,false
pc-0364cbec-510,solidaritaet_ueberleben__mit_pc,control,1,10,1,7,6,14,2,12,true,false,true
pc-7cb23ca9-511,solidaritaet_ueberleben__mit_pc,control,1,6,2,6,10,18,4,14,false,false,false
pc-7cb23ca9-511,forschung_muskelkraft__mit_pc,control,0,6,3,8,8,19,5,14,true,false,false
pc-f5ff8d66-512,forschung_muskelkraft__mit_pc,control,0,6,2,7,8,17,4,13,false,false,false
pc-e89a4ee1-514,forschung_muskelkraft__mit_pc,control,0,6,5,11,16,32,10,22,true,false,false
pc-61e7bf9f-515,forschung_muskelkraft__mit_pc,control,0,6,5,11,12,28,7,21,true,false,true
pc-465f0485-516,forschung_muskelkraft__mit_pc,control,0,6,4,15,21,40,8,32,true,false,false
pc-bfac7542-517,solidaritaet_ueberleben__mit_pc,control,1,6,4,14,15,33,8,25,false,false,false
pc-bfac7542-517,forschung_muskelkraft__mit_pc,control,0,10,4,20,22,46,8,38,true,false,false
pc-38f9c600-518,solidaritaet_ueberleben__mit_pc,control,1,6,4,15,18,37,8,29,true,false,false
pc-38f9c600-518,forschung_muskelkraft__mit_pc,control,0,11,4,6,6,16,6,10,false,false,false
pc-b24736bd-519,forschung_muskelkraft__mit_pc,control,0,12,5,15,18,38,10,28,true,true,true
pc-2b94877b-520,solidaritaet_ueberleben__mit_pc,control,1,6,3,12,15,30,6,24,false,false,false
pc-2b94877b-520,forschung_muskelkraft__mit_pc,control,0,6,3,9,10,22,5,17,false,false,false
pc-a4e1f838-521,forschung_muskelkraft__mit_pc,control,0,7,3,3,3,9,4,5,false,false,false
pc-a4e1f838-521,solidaritaet_ueberleben__mit_pc,control,1,12,4,3,5,12,5,7,true,false,false
pc-1e2f48f6-522,forschung_muskelkraft__mit_pc,control,0,7,3,9,8,20,5,15,false,false,false
pc-1e2f48f6-522,solidaritaet_ueberleben__mit_pc,control,1,9,5,19,24,48,10,38,true,false,false
pc-977cb9b3-523,solidaritaet_ueberleben__mit_pc,control,1,6,3,12,12,27,6,21,true,false,false
pc-977cb9b3-523,forschung_muskelkraft__mit_pc,control,0,6,3,4,6,13,4,9,false,false,false
pc-7bf41e99-524,forschung_muskelkraft__mit_pc,control,0,6,4,14,13,31,8,23,true,false,false
pc-7bf41e99-524,solidaritaet_ueberleben__mit_pc,control,1,14,5,31,29,65,9,56,false,false,false
pc-f5416f56-525,forschung_muskelkraft__mit_pc,control,0,9,3,13,18,34,6,28,false,false,false
pc-f5416f56-525,solidaritaet_ueberleben__mit_pc,control,1,14,5,13,13,31,8,23,true,false,true
pc-6e8ec014-526,forschung_muskelkraft__mit_pc,control,0,6,3,12,17,32,6,26,true,false,false
pc-6129818f-528,solidaritaet_ueberleben__mit_pc,control,1,10,3,15,15,33,6,27,true,false,false
pc-6129818f-528,forschung_muskelkraft__mit_pc,control,0,13,3,0,0,3,3,0,false,false,false
pc-da76f24c-529,solidaritaet_ueberleben__mit_pc,control,1,6,3,11,14,28,6,22,false,false,false
pc-da76f24c-529,forschung_muskelkraft__mit_pc,control,0,10,3,8,10,21,5,16,true,false,false
pc-53c4430a-530,solidaritaet_ueberleben__mit_pc,control,1,6,3,11,15,29,6,23,true,false,false
pc-53c4430a-530,forschung_muskelkraft__mit_pc,control,0,7,3,11,14,28,6,22,false,false,false
pc-cd11b3c7-531,forschung_muskelkraft__mit_pc,control,0,6,5,19,18,42,9,33,false,false,false
pc-cd11b3c7-531,solidaritaet_ueberleben__mit_pc,control,1,7,5,22,23,50,10,40,true,false,false
